nr_municipio;nb_municipio;latitude_municipio;longitude_municipio;cd_municipio_ibge;ae_municipio
824.0;Magalhães de Almeida - MA;-3.396;-42.204;2106300;433.15
898.0;Santa Quitéria do Maranhão - MA;-3.516;-42.547;2110104;1917.589
908.0;São Bernardo - MA;-3.3609999999999998;-42.418;2110609;1006.919
942.0;Tutóia - MA;-2.762;-42.274;2112506;1651.656
224.0;Santana do Maranhão - MA;-3.116;-42.412;2110237;932.016
104.0;Água Doce do Maranhão - MA;-2.841;-42.112;2100154;443.267
198.0;Milagres do Maranhão - MA;-3.581;-42.609;2106672;634.737
206.0;Paulino Neves - MA;-2.719;-42.533;2108058;979.178
706.0;Altamira do Maranhão - MA;-4.165;-45.47;2100402;721.305
954.0;Bom Jardim - MA;-3.565;-45.994;2102002;6590.53
812.0;Lago da Pedra - MA;-4.57;-45.132;2105708;1240.445
866.0;Pindaré-Mirim - MA;-3.608;-45.343;2108504;273.526
956.0;Santa Inês - MA;-3.667;-45.38;2109908;381.157
896.0;Santa Luzia - MA;-4.069;-45.69;2110005;5462.958
952.0;Vitorino Freire - MA;-4.282;-45.251;2113009;1305.313
958.0;Paulo Ramos - MA;-4.445;-45.239;2108108;1053.414
1230.0;Zé Doca - MA;-3.243;-45.824;2114007;2416.064
232.0;São João do Carú - MA;-3.5540000000000003;-46.256;2111029;615.7
132.0;Brejo de Areia - MA;-4.334;-45.581;2102150;362.464
134.0;Buriticupu - MA;-4.346;-46.401;2102325;2545.44
128.0;Bom Jesus das Selvas - MA;-4.42;-46.765;2102036;2679.098
108.0;Alto Alegre do Pindaré - MA;-3.69;-45.903;2100477;1932.289
114.0;Araguanã - MA;-2.953;-45.665;2100873;805.198
260.0;Tufilândia - MA;-3.729;-45.554;2112274;271.01
722.0;Bacabal - MA;-4.225;-44.78;2101202;1682.963
776.0;Esperantinópolis - MA;-4.883;-44.688;2104008;480.917
800.0;Igarapé Grande - MA;-4.585;-44.853;2105203;374.248
804.0;São Luís Gonzaga do Maranhão - MA;-4.38;-44.67;2111409;968.574
810.0;Joselândia - MA;-4.967;-44.7;2105609;681.691
814.0;Lago do Junco - MA;-4.609;-45.049;2105807;309.021
816.0;Lago Verde - MA;-3.957;-44.822;2105906;623.237
818.0;Lima Campos - MA;-4.52;-44.467;2106003;321.932
846.0;Olho d'Água das Cunhãs - MA;-4.139;-45.12;2107407;695.333
860.0;Pedreiras - MA;-4.574;-44.597;2108207;288.432
870.0;Pio XII - MA;-3.894;-45.17;2108702;545.14
874.0;Poção de Pedras - MA;-4.746;-44.943;2108900;961.935
902.0;Santo Antônio dos Lopes - MA;-4.869;-44.36;2110302;771.418
922.0;São Mateus do Maranhão - MA;-4.04;-44.47;2111508;783.335
124.0;Bernardo do Mearim - MA;-4.584;-44.764;2101939;261.451
184.0;Lago dos Rodrigues - MA;-4.609;-44.98;2105948;180.37
248.0;Satubinha - MA;-4.039;-45.238;2111722;441.811
246.0;São Roberto - MA;-5.021;-44.991;2111672;227.463
244.0;São Raimundo do Doca Bezerra - MA;-5.105;-45.077;2111631;419.352
704.0;Aldeias Altas - MA;-4.628;-43.471;2100303;1942.114
750.0;Cantanhede - MA;-3.633;-44.377;2102705;773.01
756.0;Caxias - MA;-4.859;-43.356;2103000;5150.667
762.0;Codó - MA;-4.455;-43.886;2103307;4361.341
768.0;Coroatá - MA;-4.13;-44.124;2103604;2263.778
806.0;Itapecuru Mirim - MA;-3.393;-44.359;2105401;1471.438
830.0;Matões - MA;-5.519;-43.199;2106607;1976.139
854.0;Parnarama - MA;-5.682;-43.093;2107803;3439.225
872.0;Pirapemas - MA;-3.727;-44.223;2108801;688.761
900.0;Santa Rita - MA;-3.144;-44.326;2110203;706.385
934.0;Timbiras - MA;-4.255;-43.941;2112100;1486.587
936.0;Timon - MA;-5.094;-42.837;2112209;1743.246
1228.0;Miranda do Norte - MA;-3.569;-44.584;2106755;341.107
196.0;Matões do Norte - MA;-3.632;-44.556;2106631;794.651
142.0;Capinzal do Norte - MA;-4.728;-44.327;2102754;590.529
106.0;Alto Alegre do Maranhão - MA;-4.213;-44.446;2100436;383.305
210.0;Peritoró - MA;-4.383;-44.333;2108454;824.722
700.0;Afonso Cunha - MA;-4.133;-43.324;2100105;371.338
760.0;Chapadinha - MA;-3.742;-43.36;2103208;3247.383
826.0;Mata Roma - MA;-3.625;-43.111;2106409;548.414
882.0;Presidente Vargas - MA;-3.407;-44.024;2109304;459.36
904.0;São Benedito do Rio Preto - MA;-3.334;-43.528;2110401;931.48
944.0;Urbano Santos - MA;-3.208;-43.404;2112605;1207.634
946.0;Vargem Grande - MA;-3.543;-43.916;2112704;1957.751
120.0;Belágua - MA;-3.155;-43.51;2101731;499.426
710.0;Amarante do Maranhão - MA;-5.567;-46.742;2100600;7438.153
802.0;Imperatriz - MA;-5.526;-47.476;2105302;1368.987
808.0;João Lisboa - MA;-5.448;-47.401;2105500;636.891
838.0;Montes Altos - MA;-5.8309999999999995;-47.067;2107001;1488.336
876.0;Porto Franco - MA;-6.338;-47.399;2109007;1417.493
960.0;Açailândia - MA;-4.947;-47.505;2100055;5806.44
230.0;São Francisco do Brejão - MA;-5.123;-47.386;2110856;745.606
240.0;São Pedro da Água Branca - MA;-5.085;-48.429;2111532;720.452
234.0;São João do Paraíso - MA;-6.461;-47.058;2111052;2053.843
252.0;Senador La Rocque - MA;-5.443;-47.291;2111763;1236.868
264.0;Vila Nova dos Martírios - MA;-5.188;-48.136;2112852;1188.776
136.0;Buritirana - MA;-5.593;-47.018;2102358;818.424
154.0;Davinópolis - MA;-5.558;-47.426;2103752;335.776
162.0;Governador Edison Lobão - MA;-5.749;-47.361;2104552;615.852
730.0;Barra do Corda - MA;-5.506;-45.243;2101608;5202.702
792.0;Grajaú - MA;-5.819;-46.139;2104800;8830.962
928.0;Sítio Novo - MA;-5.878;-46.699;2111805;3114.871
1227.0;Arame - MA;-4.733;-45.908;2100956;3008.687
172.0;Itaipava do Grajaú - MA;-5.145;-45.791;2105351;1238.82
160.0;Formosa da Serra Negra - MA;-6.435;-46.191;2104099;3950.531
158.0;Fernando Falcão - MA;-6.152;-44.893;2104081;5086.584
772.0;Dom Pedro - MA;-5.033;-44.436;2103802;358.493
784.0;Gonçalves Dias - MA;-5.151;-44.299;2104404;883.589
786.0;Governador Archer - MA;-5.022;-44.271;2104503;445.856
788.0;Governador Eugênio Barros - MA;-5.323;-44.247;2104602;816.992
790.0;Graça Aranha - MA;-5.41;-44.334;2104701;271.444
878.0;Presidente Dutra - MA;-5.29;-44.49;2109106;771.574
910.0;São Domingos do Maranhão - MA;-5.576;-44.385;2110708;1151.978
938.0;Tuntum - MA;-5.258;-44.649;2112308;3389.996
250.0;Senador Alexandre Costa - MA;-5.256;-44.056;2111748;426.436
164.0;Governador Luiz Rocha - MA;-5.469;-44.074;2104628;373.164
222.0;Santa Filomena do Maranhão - MA;-5.501;-44.561;2109759;602.341
742.0;Buriti Bravo - MA;-5.837;-43.834;2102309;1582.552
766.0;Colinas - MA;-6.026;-44.249;2103505;1980.552
780.0;Fortuna - MA;-5.733;-44.158;2104206;694.997
856.0;Passagem Franca - MA;-6.18;-43.784;2107902;1358.328
182.0;Lagoa do Mato - MA;-6.047;-43.526;2105922;1688.046
708.0;Alto Parnaíba - MA;-9.111;-45.93;2100501;11132.176
726.0;Balsas - MA;-7.533;-46.036;2101400;13141.733
752.0;Carolina - MA;-7.333;-47.469;2102804;6441.603
778.0;Fortaleza dos Nogueiras - MA;-6.964;-46.177;2104107;1664.329
886.0;Riachão - MA;-7.362;-46.617;2109502;6373.017
932.0;Tasso Fragoso - MA;-8.475;-45.743;2112001;4382.975
962.0;Estreito - MA;-6.561;-47.451;2104057;2718.978
200.0;Nova Colinas - MA;-7.116;-46.257;2107258;743.106
242.0;São Pedro dos Crentes - MA;-6.826;-46.532;2111573;979.631
734.0;Benedito Leite - MA;-7.223;-44.558;2101806;1781.734
820.0;Loreto - MA;-7.084;-45.141;2106102;3596.84
892.0;Sambaíba - MA;-7.14;-45.346;2109700;2478.696
912.0;São Félix de Balsas - MA;-7.083;-44.813;2110807;2032.364
924.0;São Raimundo das Mangabeiras - MA;-7.022;-45.481;2111607;3521.525
228.0;São Domingos do Azeitão - MA;-6.8100000000000005;-44.645;2110658;960.929
728.0;Barão de Grajaú - MA;-6.756;-43.024;2101509;2247.239
832.0;Mirador - MA;-6.371;-44.363;2106706;8450.845
844.0;Nova Iorque - MA;-6.734;-44.044;2107308;976.853
852.0;Paraibano - MA;-6.433;-43.984;2107704;530.52
858.0;Pastos Bons - MA;-6.602;-44.077;2108009;1635.305
914.0;São Francisco do Maranhão - MA;-6.251;-42.857;2110906;2347.198
918.0;São João dos Patos - MA;-6.495;-43.702;2111102;1500.631
930.0;Sucupira do Norte - MA;-6.477;-44.192;2111904;1074.466
256.0;Sucupira do Riachão - MA;-6.411;-43.546;2111953;564.968
1038.0;Buriti dos Lopes - PI;-3.175;-41.867;2202000;691.178
1072.0;Esperantina - PI;-3.902;-42.234;2203701;911.215
1105.0;Joaquim Pires - PI;-3.508;-42.198;2205409;739.579
1111.0;Luís Correia - PI;-2.879;-41.667;2205706;1070.928
1113.0;Luzilândia - PI;-3.458;-42.37;2205805;704.347
1119.0;Matias Olímpio - PI;-3.716;-42.556;2206100;226.374
1133.0;Nossa Senhora dos Remédios - PI;-3.979;-42.621;2206803;358.492
1151.0;Parnaíba - PI;-2.9050000000000002;-41.777;2207702;435.573
1167.0;Porto - PI;-3.893;-42.71;2208502;252.716
1730.0;Bom Princípio do Piauí - PI;-3.191;-41.645;2201919;521.572
327.0;Joca Marques - PI;-3.4779999999999998;-42.428;2205458;166.443
343.0;Madeiro - PI;-3.483;-42.504;2205854;177.153
351.0;Morro do Chapéu do Piauí - PI;-3.743;-42.312;2206670;328.289
353.0;Murici dos Portelas - PI;-3.319;-42.094;2206696;481.707
288.0;Cajueiro da Praia - PI;-2.928;-41.336;2202083;271.707
294.0;Campo Largo do Piauí - PI;-3.8120000000000003;-42.629;2202174;477.795
321.0;Ilha Grande - PI;-2.858;-41.821;2204659;134.318
387.0;São João do Arraial - PI;-3.819;-42.446;2209971;213.355
298.0;Caraúbas do Piauí - PI;-3.476;-41.843;2202539;471.453
302.0;Caxingó - PI;-3.418;-41.896;2202653;488.169
1004.0;Alto Longá - PI;-5.251;-42.21;2200301;1737.836
1022.0;Barras - PI;-4.247;-42.296;2201200;1719.798
1028.0;Batalha - PI;-4.024;-42.078;2201507;1588.901
1042.0;Campo Maior - PI;-4.828;-42.169;2202208;1675.713
1046.0;Capitão de Campos - PI;-4.457;-41.944;2202406;592.167
1050.0;Castelo do Piauí - PI;-5.322;-41.553;2202604;2035.193
1052.0;Cocal - PI;-3.471;-41.555;2202703;1269.498
1139.0;Domingos Mourão - PI;-4.254;-41.27;2203420;846.844
1155.0;Pedro II - PI;-4.425;-41.459;2207900;1518.233
1163.0;Piracuruca - PI;-3.928;-41.709;2208304;2380.414
1165.0;Piripiri - PI;-4.273;-41.777;2208403;1408.934
1185.0;São João da Serra - PI;-5.514;-41.899;2209906;1006.5
1190.0;São Miguel do Tapuio - PI;-5.504;-41.323;2210409;5207.016
1729.0;São José do Divino - PI;-3.811;-41.833;2210052;319.13
1276.0;Sigefredo Pacheco - PI;-4.918;-41.732;2210656;966.989
1235.0;Buriti dos Montes - PI;-5.312;-41.098;2202026;2652.106
1236.0;Cabeceiras do Piauí - PI;-4.476;-42.309;2202059;608.525
304.0;Cocal de Telha - PI;-4.559;-41.972;2202711;282.105
323.0;Jatobá do Piauí - PI;-4.771;-41.818;2205276;653.234
329.0;Juazeiro do Piauí - PI;-5.172;-41.703;2205516;827.24
337.0;Lagoa de São Francisco - PI;-4.392;-41.601;2205573;155.639
357.0;Novo Santo Antônio - PI;-5.288;-41.933;2206951;481.707
355.0;Nossa Senhora de Nazaré - PI;-4.631;-42.173;2206753;356.264
383.0;São João da Fronteira - PI;-3.956;-41.258;2209872;764.866
270.0;Assunção do Piauí - PI;-5.864;-41.049;2201051;1690.704
282.0;Boqueirão do Piauí - PI;-4.487;-42.074;2201945;278.297
347.0;Milton Brandão - PI;-4.684;-41.422;2206357;1371.743
306.0;Cocal dos Alves - PI;-3.729;-41.449;2202729;357.689
280.0;Boa Hora - PI;-4.411;-42.086;2201770;337.568
1006.0;Altos - PI;-5.039;-42.461;2200400;957.655
1030.0;Beneditinos - PI;-5.455;-42.36;2201606;788.584
1064.0;Demerval Lobão - PI;-5.358;-42.676;2203305;216.807
1107.0;José de Freitas - PI;-4.756;-42.576;2205508;1538.176
1121.0;Miguel Alves - PI;-4.166;-42.895;2206209;1393.714
1125.0;Monsenhor Gil - PI;-5.564;-42.608;2206407;568.731
1196.0;Teresina - PI;-5.089;-42.802;2211001;1391.981
1197.0;União - PI;-4.586;-42.864;2211100;1173.447
994.0;Coivaras - PI;-5.094;-42.207;2202737;485.496
998.0;Lagoa Alegre - PI;-4.516;-42.625;2205557;394.661
339.0;Lagoa do Piauí - PI;-5.415;-42.643;2205581;426.634
310.0;Curralinhos - PI;-5.583;-42.778;2203255;345.848
1000.0;Agricolândia - PI;-5.799;-42.669;2200103;112.425
1002.0;Água Branca - PI;-5.89;-42.638;2200202;97.041
1008.0;Amarante - PI;-6.241;-42.855;2200509;1155.203
1010.0;Angical do Piauí - PI;-6.086;-42.739;2200608;223.435
1018.0;Arraial - PI;-6.655;-42.532;2201002;682.76
1026.0;Barro Duro - PI;-5.818;-42.513;2201408;131.119
1080.0;Francisco Ayres - PI;-6.623;-42.693;2204105;656.475
1123.0;Miguel Leão - PI;-5.681;-42.739;2206308;93.515
1147.0;Palmeirais - PI;-5.978;-43.063;2207504;1499.182
1173.0;Regeneração - PI;-6.2379999999999995;-42.688;2208809;1251.035
1184.0;São Gonçalo do Piauí - PI;-5.993;-42.703;2209807;150.215
1191.0;São Pedro do Piauí - PI;-5.929;-42.719;2210508;518.288
996.0;Jardim do Mulato - PI;-6.099;-42.63;2205250;509.851
1233.0;Passagem Franca do Piauí - PI;-5.858;-42.44;2207751;849.608
335.0;Lagoinha do Piauí - PI;-5.8309999999999995;-42.623;2205540;67.504
359.0;Olho d'Água do Piauí - PI;-5.841;-42.575;2207108;219.598
377.0;Santo Antônio dos Milagres - PI;-6.047;-42.71;2209450;33.147
1016.0;Aroazes - PI;-6.119;-41.793;2200905;821.663
1068.0;Elesbão Veloso - PI;-6.202;-42.14;2203503;1347.483
1078.0;Francinópolis - PI;-6.396;-42.262;2204006;268.701
1092.0;Inhuma - PI;-6.668;-41.708;2204709;978.222
1135.0;Novo Oriente do Piauí - PI;-6.449;-41.939;2206902;525.334
1159.0;Pimenteiras - PI;-6.245;-41.419;2208106;4563.126
1169.0;Prata do Piauí - PI;-5.667;-42.207;2208601;196.326
1182.0;São Félix do Piauí - PI;-5.933;-42.114;2209609;657.244
1199.0;Valença do Piauí - PI;-6.408;-41.746;2211308;1334.629
1200.0;Várzea Grande - PI;-6.545;-42.246;2211407;237.013
1234.0;Santa Cruz dos Milagres - PI;-5.804;-41.956;2209153;979.657
272.0;Barra d'Alcântara - PI;-6.517;-42.114;2201176;263.382
341.0;Lagoa do Sítio - PI;-6.513;-41.584;2205599;804.698
391.0;São Miguel da Baixa Grande - PI;-5.864;-42.186;2210383;384.192
1014.0;Antônio Almeida - PI;-7.219;-44.198;2200806;645.745
1032.0;Bertolínia - PI;-7.641;-43.951;2201705;1225.336
1070.0;Eliseu Martins - PI;-8.097;-43.664;2203602;1090.45
1074.0;Flores do Piauí - PI;-7.791;-42.927;2203800;946.731
1076.0;Floriano - PI;-6.767;-43.023;2203909;3409.649
1100.0;Itaueira - PI;-7.603;-43.026;2205102;2554.181
1104.0;Jerumenha - PI;-7.088;-43.51;2205300;1867.313
1109.0;Landri Sales - PI;-7.266;-43.93;2205607;1088.583
1115.0;Manoel Emídio - PI;-8.013;-43.872;2205904;1618.982
1117.0;Marcos Parente - PI;-7.121;-43.894;2206001;677.414
1131.0;Nazaré do Piauí - PI;-6.973;-42.672;2206704;1315.839
1176.0;Rio Grande do Piauí - PI;-7.775;-43.142;2209005;635.951
1183.0;São Francisco do Piauí - PI;-7.251;-42.543;2209708;1340.665
1187.0;São José do Peixe - PI;-7.494;-42.564;2210102;1287.174
1711.0;Colônia do Gurguéia - PI;-8.182;-43.792;2202752;430.621
371.0;Porto Alegre do Piauí - PI;-6.967;-44.182;2208551;1169.444
397.0;Sebastião Leal - PI;-7.566;-44.064;2210631;3151.592
365.0;Pavussu - PI;-7.966;-43.223;2207850;1090.697
393.0;São Miguel do Fidalgo - PI;-7.586;-42.37;2210391;813.444
1034.0;Bocaina - PI;-6.943;-41.323;2201804;268.576
1066.0;Dom Expedito Lopes - PI;-6.959;-41.641;2203404;219.073
1082.0;Francisco Santos - PI;-6.993;-41.138;2204204;491.862
1084.0;Fronteiras - PI;-7.088;-40.616;2204303;775.681
1094.0;Ipiranga do Piauí - PI;-6.828;-41.741;2204808;527.727
1098.0;Itainópolis - PI;-7.447;-41.478;2205003;828.152
1102.0;Jaicós - PI;-7.359;-41.138;2205201;865.144
1127.0;Monsenhor Hipólito - PI;-6.996;-41.03;2206506;401.433
1137.0;Oeiras - PI;-7.025;-42.131;2207009;2702.493
1157.0;Picos - PI;-7.077;-41.467;2208007;534.715
1161.0;Pio IX - PI;-6.838;-40.579;2208205;1947.158
1177.0;Santa Cruz do Piauí - PI;-7.185;-41.768;2209104;611.617
1180.0;Santo Antônio de Lisboa - PI;-6.981;-41.234;2209401;387.403
1181.0;Santo Inácio do Piauí - PI;-7.43;-41.911;2209500;852.892
1188.0;São José do Piauí - PI;-6.872;-41.475;2210201;364.945
1189.0;São Julião - PI;-7.085;-40.826;2210300;257.191
1193.0;Simões - PI;-7.599;-40.818;2210706;1071.537
5449.0;Alagoinha do Piauí - PI;-7.008;-40.939;2200251;532.981
1232.0;São João da Canabrava - PI;-6.817;-41.343;2209856;480.28
1721.0;Alegrete do Piauí - PI;-7.243;-40.858;2200277;282.71
1722.0;Caldeirão Grande do Piauí - PI;-7.332;-40.637;2202091;494.892
1724.0;Marcolândia - PI;-7.443;-40.661;2205953;143.876
1725.0;Patos do Piauí - PI;-7.668;-41.244;2207777;751.598
1717.0;Santa Rosa do Piauí - PI;-6.799;-42.288;2209377;340.198
1727.0;Santana do Piauí - PI;-6.948;-41.519;2209351;141.118
276.0;Belém do Piauí - PI;-7.376;-40.972;2201572;243.282
286.0;Cajazeiras do Piauí - PI;-6.766;-42.392;2202075;514.364
314.0;Floresta do Piauí - PI;-7.469;-41.794;2203859;194.699
316.0;Francisco Macedo - PI;-7.331;-40.788;2204154;155.279
345.0;Massapê do Piauí - PI;-7.463;-41.126;2206050;521.125
399.0;Sussuapara - PI;-7.043;-41.384;2210938;209.7
403.0;Tanque do Piauí - PI;-6.6;-42.282;2210979;398.723
405.0;Vera Mendes - PI;-7.603;-41.483;2211506;341.974
407.0;Vila Nova do Piauí - PI;-7.136;-40.94;2211605;218.316
409.0;Wall Ferraz - PI;-7.233;-41.91;2211704;269.987
389.0;São Luis do Piauí - PI;-6.825;-41.324;2210375;220.375
292.0;Campo Grande do Piauí - PI;-7.132;-41.036;2202133;311.829
318.0;Geminiano - PI;-7.158;-41.361;2204352;462.523
363.0;Paquetá - PI;-7.104;-41.704;2207553;448.459
385.0;São João da Varjota - PI;-6.942;-41.89;2209955;395.306
300.0;Caridade do Piauí - PI;-7.733;-40.99;2202554;501.359
312.0;Curral Novo do Piauí - PI;-7.832;-40.901;2203271;752.312
1175.0;Ribeiro Gonçalves - PI;-7.558;-45.242;2208908;3978.962
1178.0;Santa Filomena - PI;-9.112;-45.922;2209203;5285.438
1198.0;Uruçuí - PI;-7.229;-44.556;2211209;8411.908
1709.0;Baixa Grande do Ribeiro - PI;-7.85;-45.214;2201150;7808.907
1036.0;Bom Jesus - PI;-9.074;-44.359;2201903;5469.181
1060.0;Cristino Castro - PI;-8.818;-44.224;2203107;1846.34
1145.0;Palmeira do Piauí - PI;-8.727;-44.236;2207405;2023.512
1171.0;Redenção do Gurguéia - PI;-9.487;-44.586;2208700;2468.007
1179.0;Santa Luz - PI;-8.954;-44.129;2209302;1186.843
308.0;Currais - PI;-9.007;-44.411;2203230;3156.658
268.0;Alvorada do Gurguéia - PI;-8.424;-43.777;2200459;2131.922
1012.0;Anísio de Abreu - PI;-9.189;-43.046;2200707;337.877
1040.0;Campinas do Piauí - PI;-7.66;-41.882;2202109;831.201
1044.0;Canto do Buriti - PI;-8.11;-42.944;2202307;4325.642
1048.0;Caracol - PI;-9.279;-43.33;2202505;1610.957
1054.0;Conceição do Canindé - PI;-7.878;-41.597;2202802;831.412
1143.0;Paes Landim - PI;-7.7780000000000005;-42.256;2207306;401.378
1153.0;Paulistana - PI;-8.144;-41.15;2207801;1969.955
1186.0;São João do Piauí - PI;-8.358;-42.247;2210003;1527.773
1192.0;São Raimundo Nonato - PI;-9.015;-42.699;2210607;2415.602
1194.0;Simplício Mendes - PI;-7.854;-41.91;2210805;1345.79
1195.0;Socorro do Piauí - PI;-7.866;-42.491;2210904;761.854
1201.0;Dirceu Arcoverde - PI;-9.338;-42.428;2203354;1017.057
1231.0;Dom Inocêncio - PI;-9.002;-41.974;2203453;3870.167
1712.0;Bonfim do Piauí - PI;-9.166;-42.874;2201929;289.209
1714.0;Coronel José Dias - PI;-8.816;-42.513;2202851;1914.819
1719.0;São Lourenço do Piauí - PI;-9.169;-42.545;2210359;672.709
1720.0;Várzea Branca - PI;-9.239;-42.964;2211357;450.755
1723.0;Jacobina do Piauí - PI;-7.9350000000000005;-41.21;2205151;1370.699
1716.0;Lagoa do Barro do Piauí - PI;-8.478;-41.527;2205565;1261.941
1726.0;Queimada Nova - PI;-8.579;-41.419;2208650;1352.398
1718.0;São Braz do Piauí - PI;-8.962;-43.004;2209559;656.361
266.0;Acauã - PI;-8.215;-41.082;2200053;1279.586
290.0;Campo Alegre do Fidalgo - PI;-8.376;-41.836;2202117;657.796
325.0;João Costa - PI;-8.511;-42.414;2205359;1800.243
367.0;Pedro Laurentino - PI;-8.068;-42.285;2207934;870.338
379.0;São Francisco de Assis do Piauí - PI;-8.238;-41.686;2209658;1100.398
401.0;Tamboril do Piauí - PI;-8.4;-42.914;2210953;1587.296
375.0;Ribeira do Piauí - PI;-7.691;-42.713;2208874;1004.227
274.0;Bela Vista do Piauí - PI;-7.989;-41.868;2201556;499.393
284.0;Brejo do Piauí - PI;-8.214;-42.826;2201988;2183.355
296.0;Capitão Gervásio Oliveira - PI;-8.49;-41.82;2202455;1134.168
319.0;Guaribas - PI;-9.398;-43.687;2204550;3118.227
333.0;Jurema - PI;-9.231;-43.128;2205532;1271.889
369.0;Nova Santa Rita - PI;-8.087;-42.052;2207959;909.735
278.0;Betânia do Piauí - PI;-8.148;-40.796;2201739;564.711
361.0;Pajeú do Piauí - PI;-7.856;-42.822;2207355;1079.172
1020.0;Avelino Lopes - PI;-10.137;-43.949;2201101;1305.522
1024.0;Barreiras do Piauí - PI;-9.925;-45.475;2201309;2028.292
1056.0;Corrente - PI;-10.443;-45.162;2202901;3048.446
1058.0;Cristalândia do Piauí - PI;-10.653;-45.185;2203008;1202.895
1062.0;Curimatá - PI;-10.036;-44.306;2203206;2337.537
1086.0;Gilbués - PI;-9.832;-45.344;2204402;3494.959
1129.0;Monte Alegre do Piauí - PI;-9.754;-45.304;2206605;2417.932
1149.0;Parnaguá - PI;-10.227;-44.639;2207603;3429.283
349.0;Morro Cabeça no Tempo - PI;-9.725;-43.901;2206654;2116.936
395.0;Sebastião Barros - PI;-10.817;-44.834;2210623;893.715
331.0;Júlio Borges - PI;-10.323;-44.238;2205524;1297.108
373.0;Riacho Frio - PI;-10.125;-44.953;2208858;2222.096
1238.0;Acaraú - CE;-2.886;-40.12;2300200;842.559
1259.0;Bela Cruz - CE;-3.051;-40.168;2302305;843.021
1262.0;Camocim - CE;-2.902;-40.841;2302602;1124.782
1275.0;Chaval - CE;-3.034;-41.244;2303907;238.234
1284.0;Granja - CE;-3.12;-40.826;2304707;2697.221
1315.0;Marco - CE;-3.124;-40.147;2307809;574.138
1316.0;Martinópole - CE;-3.226;-40.697;2307908;298.962
1384.0;Itarema - CE;-2.92;-39.915;2306553;720.664
1205.0;Barroquinha - CE;-3.019;-41.137;2302057;383.405
984.0;Jijoca de Jericoacoara - CE;-2.794;-40.513;2307254;204.793
1365.0;Senador Sá - CE;-3.351;-40.463;2312809;423.919
1376.0;Uruoca - CE;-3.314;-40.557;2313906;696.754
1245.0;Apuiarés - CE;-3.949;-39.432;2300903;545.158
1298.0;Irauçuba - CE;-3.746;-39.783;2306108;1461.253
1301.0;Itapipoca - CE;-3.4939999999999998;-39.579;2306405;1614.159
1363.0;São Luís do Curu - CE;-3.67;-39.243;2312601;122.42
1372.0;Trairi - CE;-3.278;-39.269;2313500;925.722
1375.0;Uruburetama - CE;-3.625;-39.508;2313807;97.072
1380.0;Amontada - CE;-3.3609999999999998;-39.831;2300754;1179.038
1386.0;Paraipaba - CE;-3.439;-39.148;2310258;300.922
5493.0;Umirim - CE;-3.677;-39.35;2313757;316.818
1226.0;Tururu - CE;-3.581;-39.437;2313559;202.276
1225.0;Tejuçuoca - CE;-3.989;-39.581;2313351;750.625
1218.0;Miraíma - CE;-3.569;-39.97;2308377;699.964
1246.0;Aquiraz - CE;-3.901;-38.391;2301000;482.573
1273.0;Caucaia - CE;-3.733;-38.656;2303709;1228.506
1281.0;Fortaleza - CE;-3.717;-38.543;2304400;314.93
1314.0;Maranguape - CE;-3.89;-38.686;2307700;590.873
1210.0;Eusébio - CE;-3.89;-38.451;2304285;79.005
1212.0;Guaiúba - CE;-4.04;-38.637;2304954;267.128
990.0;Itaitinga - CE;-3.969;-38.528;2306256;151.437
1258.0;Beberibe - CE;-4.18;-38.131;2302206;1623.891
1271.0;Cascavel - CE;-4.131;-38.236;2303501;837.325
